timestamp,ax,ay,az,gx,gy,gz
45.74,0.025,0.111,0.983,2.273,7.105,-7.077
45.76,0.038,-0.097,1.183,0.162,-4.927,3.838
45.78,-0.03,-0.069,1.037,-0.035,-7.632,-3.932
45.8,-0.087,-0.181,1.064,-7.559,8.254,-7.179
45.82,-0.087,0.069,0.905,9.88,-8.175,-4.065
45.84,-0.042,-0.077,0.909,0.535,-3.669,-7.856
45.86,0.106,0.067,1.024,4.826,-1.836,-1.805
45.88,-0.135,0.028,0.999,-4.463,6.688,0.855
45.9,-0.007,0.037,0.842,2.55,-5.308,-9.932
45.92,0.072,-0.021,0.909,-8.688,-1.244,4.846
45.94,-0.018,0.074,0.997,-8.29,-9.454,-1.932
45.96,0.014,-0.13,0.829,-2.929,0.558,-4.175
45.98,0.105,0.054,1.089,7.287,7.294,3.733
46.0,-1.433,-1.419,1.879,-181.21,136.219,162.374
46.02,-0.035,-0.107,0.927,1.322,9.753,-9.499
46.04,-0.199,-0.056,1.131,0.607,-4.087,1.376
46.06,0.039,0.135,1.1,2.788,-5.02,-2.744
46.08,0.145,0.194,1.021,3.973,3.204,7.193
46.1,0.049,-0.14,0.909,-4.396,4.218,1.936
46.12,-0.104,-0.18,1.171,7.15,-8.065,-4.541
46.14,-0.005,-0.163,0.938,6.787,5.919,-6.188
46.16,0.008,-0.071,1.189,-1.212,-7.541,-7.868
46.18,0.138,0.168,0.891,2.314,-8.619,8.739
46.2,-0.003,-0.101,0.851,-4.229,5.051,-1.83
46.22,-0.158,0.18,1.146,-5.46,-9.825,-8.616
46.24,0.085,0.115,1.185,-7.95,1.3,-1.845
46.26,0.13,-0.177,1.107,-2.47,5.327,-6.327
46.28,0.187,0.065,1.164,-6.109,-7.137,8.146
46.3,0.045,0.137,1.054,-1.74,-5.709,4.207
46.32,-0.193,-0.015,1.179,-4.115,-5.457,-5.28
46.34,0.029,-0.025,1.187,-4.168,8.553,7.909
46.36,-0.03,0.113,0.814,7.89,6.084,4.702
46.38,0.109,-0.046,1.119,-8.116,2.942,-2.764
46.4,0.135,0.036,1.169,6.233,2.793,-2.186
46.42,-0.148,0.048,1.025,-9.562,-1.83,4.798
46.44,0.101,0.065,1.18,-8.17,-4.095,9.789
46.46,-0.196,0.199,0.995,8.155,-0.35,3.491
46.48,0.015,-0.158,0.813,7.362,-2.034,6.717
46.5,-0.078,-0.161,1.065,1.99,-6.658,-5.531
46.52,0.078,-0.123,1.095,-5.551,-5.95,6.143
46.54,-0.127,-0.011,1.163,-7.475,1.912,-9.504
46.56,-0.141,0.075,1.117,0.506,-6.168,3.266
46.58,0.042,0.009,1.034,6.949,-3.531,-5.21
46.6,-0.042,-0.198,1.0,-3.933,1.534,-4.72
46.62,-0.118,0.146,0.86,-3.883,-4.738,-3.332
46.64,0.135,0.078,1.067,3.863,4.796,2.255
46.66,-0.007,0.153,0.989,3.882,1.939,-2.781
46.68,0.094,0.009,0.829,-1.347,0.23,4.563
46.7,-0.024,0.123,0.88,-7.627,5.06,-2.464
46.72,2.058,1.79,0.234,-106.912,126.987,-151.381
46.74,0.068,-0.151,0.935,-6.681,1.541,-8.76
46.76,0.11,0.193,1.169,7.57,4.132,-8.646
46.78,-0.183,0.105,0.985,-0.565,5.867,-1.244
46.8,0.067,-0.19,0.909,-6.016,-5.774,4.336
46.82,0.166,-0.048,0.84,2.314,-9.931,-8.053
46.84,0.196,-0.192,0.824,-0.379,-2.464,6.125
46.86,-0.077,-0.138,0.934,3.905,6.033,2.944
46.88,-0.012,0.009,0.934,2.578,8.929,9.608
46.9,0.173,0.162,0.84,-1.845,9.248,-8.822
46.92,0.156,-0.006,0.836,0.226,-4.393,0.48
46.94,0.12,0.019,1.063,4.227,4.255,-4.449
46.96,0.142,-0.005,1.056,2.938,-2.553,1.323
46.98,-0.163,-0.189,1.021,5.83,1.674,9.828
47.0,0.127,-0.124,1.119,0.724,-0.933,9.926
47.02,0.074,0.015,0.98,5.675,-9.674,-8.818
47.04,-0.183,-0.182,0.813,5.753,1.67,-5.318
47.06,0.13,-0.146,1.001,9.569,9.014,-4.54
47.08,-0.054,-0.019,0.94,0.989,3.765,3.929
47.1,0.072,-0.089,0.957,6.969,7.295,-2.727
47.12,0.142,0.12,1.096,-2.75,6.076,-9.312
47.14,-0.107,-0.107,1.128,6.67,2.645,7.93
47.16,-0.064,0.08,0.969,-3.779,-4.99,9.108
47.18,-0.143,-0.077,1.173,7.532,-8.182,3.528
47.2,-0.186,-0.031,1.018,5.089,-5.061,-8.366
47.22,0.156,-0.193,1.165,9.37,8.51,3.265
47.24,0.187,-0.104,0.983,2.546,-4.938,-9.63
47.26,0.103,0.132,0.829,-1.37,-9.632,8.885
47.28,0.174,0.022,1.18,-4.355,5.313,9.38
47.3,-0.042,0.029,1.041,9.218,8.371,2.37
47.32,-0.001,-0.098,0.898,2.427,-6.846,-4.222
47.34,0.086,-0.063,0.941,6.236,1.533,5.35
47.36,0.053,-0.17,1.019,8.511,4.837,-5.274
47.38,-0.099,0.11,0.852,5.942,3.635,-6.776
47.4,-0.183,-0.039,0.835,3.308,1.924,0.453
47.42,-0.188,0.039,1.171,0.596,1.641,7.446
47.44,0.043,0.012,1.134,-5.075,9.281,2.969
47.46,0.022,0.16,1.125,-9.005,0.277,6.492
47.48,0.099,-0.172,1.187,-0.09,0.141,4.66
47.5,0.116,-0.12,0.851,-5.69,1.152,-1.63
47.52,0.128,-0.102,0.892,-6.211,5.367,8.746
47.54,0.144,-0.109,1.177,2.802,-9.363,-6.609
47.56,0.179,-0.114,0.995,9.434,9.814,-7.832
47.58,-0.084,0.143,1.169,8.928,7.319,3.329
47.6,-0.071,-0.119,1.056,3.039,-0.019,8.076
47.62,0.103,0.045,0.869,1.116,7.404,8.999
47.64,0.128,0.048,0.919,-7.549,-6.697,-0.318
47.66,0.155,0.005,1.072,-9.735,-8.375,-9.426
47.68,-0.121,0.041,0.939,-0.06,-9.791,8.988
47.7,-0.109,-0.093,1.195,-0.962,4.169,9.426
47.72,-0.124,-0.159,0.836,5.529,-2.693,6.97
47.74,0.1,0.045,0.969,-9.828,3.568,3.687
47.76,-0.094,-0.199,1.057,6.046,-1.156,-3.457
47.78,-0.182,0.023,0.806,0.708,5.025,-5.585
47.8,0.009,0.08,0.936,-5.153,-2.392,5.596
47.82,0.069,0.012,0.854,-0.079,-4.435,0.095
47.84,-0.174,-0.167,1.187,-5.469,-6.697,-6.322
47.86,-0.188,-0.146,0.976,4.729,-5.695,-5.085
47.88,0.098,-0.07,0.845,-7.596,3.745,-6.428
47.9,-0.177,-0.014,0.832,-9.752,3.582,1.201
47.92,0.152,0.157,1.1,5.829,1.416,7.145
47.94,0.079,-0.059,1.149,-2.895,3.088,-2.879
47.96,0.008,-0.188,0.883,4.563,-3.248,-1.972
47.98,-0.049,-0.158,1.107,4.042,6.365,7.903
48.0,-0.037,0.014,0.82,7.185,-3.463,-0.8
48.02,0.074,-0.2,0.964,0.155,-1.004,-1.65
48.04,-0.077,0.071,1.0,-4.334,-9.398,4.936
48.06,0.069,0.06,0.857,-7.71,2.776,5.776
48.08,0.074,-0.175,0.87,-6.008,-1.362,8.607
48.1,0.14,0.098,1.119,3.773,2.745,-5.604
48.12,0.001,-0.096,1.06,-1.378,2.866,6.521
48.14,0.137,-0.053,1.18,2.431,9.676,3.268
48.16,-0.156,-0.111,1.023,2.637,2.637,-8.348
48.18,-0.18,-0.167,1.075,-4.881,2.298,5.499
48.2,-0.036,0.193,0.92,-9.501,5.186,-5.543
48.22,0.175,-0.118,0.806,-8.018,-5.757,-9.089
48.24,-0.013,0.029,1.013,7.576,9.149,2.447
48.26,-0.18,-0.092,1.104,6.312,2.549,0.693
48.28,-0.134,0.06,1.17,-5.005,-2.599,-0.621
48.3,0.124,0.16,0.952,8.633,4.22,-0.815
48.32,0.2,0.179,1.12,-3.109,6.41,-8.185
48.34,-0.0,0.16,1.08,2.259,1.388,1.422
48.36,0.085,0.157,0.902,5.636,4.913,4.673
48.38,-0.032,0.058,1.19,-1.317,-2.845,-4.689
48.4,-0.15,0.151,0.854,-6.912,-5.746,8.171
48.42,0.08,0.198,0.986,-5.757,-1.38,-9.171
48.44,0.064,-0.002,1.15,4.299,-8.37,7.412
48.46,-0.191,-0.096,1.061,-2.102,-9.884,3.071
48.48,0.07,0.155,1.068,-6.806,-2.054,-1.17
48.5,0.16,0.028,0.968,8.236,1.028,6.511
48.52,-0.076,0.118,1.086,8.329,1.064,-1.405
48.54,0.103,-0.168,1.024,7.752,-9.955,9.937
48.56,-0.097,-0.026,0.997,3.189,-8.081,-9.213
48.58,0.093,-0.022,0.922,5.069,-9.697,4.028
48.6,-0.156,0.111,0.957,-5.068,-2.617,-0.059
48.62,0.188,0.016,0.904,-2.552,-4.343,3.236
48.64,0.144,-0.058,1.2,-8.384,2.353,-1.147
48.66,-0.041,-0.138,1.041,-2.1,-4.962,-6.566
48.68,-0.002,0.096,0.875,7.198,3.897,2.429
48.7,0.182,0.003,0.93,-2.277,-9.268,5.906
48.72,0.015,0.038,1.124,8.966,4.048,-6.673
48.74,-0.065,0.114,1.033,2.298,4.837,-3.306
48.76,0.11,0.041,1.004,-9.579,8.055,-5.413
48.78,-0.072,0.175,0.834,6.731,6.08,-1.664
48.8,0.027,-0.114,0.949,-1.385,-8.407,-9.576
48.82,-0.182,0.077,1.009,8.149,2.756,-9.247
48.84,-0.077,-0.062,1.004,1.234,-0.866,-0.349
48.86,-0.048,-0.107,1.069,-0.409,4.593,9.385
48.88,-0.023,-0.074,0.968,-8.0,9.909,6.261
48.9,-0.107,0.139,1.117,4.774,0.502,-6.786
48.92,-0.017,0.125,1.197,3.636,-8.59,7.383
48.94,-0.105,0.182,0.896,-1.689,-2.951,-1.904
48.96,0.014,-0.091,0.93,-5.737,-1.477,4.471
48.98,0.103,-0.084,1.134,-5.954,-7.087,2.48
49.0,0.197,-0.051,0.818,-5.535,0.418,2.949
49.02,-0.111,0.04,0.935,0.892,-0.746,3.007
49.04,0.176,-0.055,1.109,-2.278,8.558,1.081
49.06,0.073,0.011,1.198,-0.806,-3.414,-5.432
49.08,0.029,0.021,1.163,3.848,8.367,-8.281
49.1,0.018,0.123,0.833,-2.142,-6.422,-3.181
49.12,0.161,0.028,0.841,-0.977,7.63,-4.933
49.14,-0.124,0.143,1.095,-6.355,1.523,-9.444
49.16,-0.016,-0.019,1.123,-4.395,0.318,-6.522
49.18,-0.043,0.125,1.046,-1.997,1.676,3.159
49.2,-0.16,0.05,1.189,0.917,7.608,-0.72
49.22,0.051,-0.151,1.164,9.529,-3.115,-6.436
49.24,-0.036,0.117,0.948,4.099,4.676,-7.199
49.26,0.145,0.015,0.842,-6.613,-4.452,3.978
49.28,0.141,0.038,0.85,4.763,-3.129,-3.668
49.3,-0.102,-0.059,1.07,-3.161,7.918,-0.693
49.32,0.082,0.181,1.148,-5.193,7.851,9.858
49.34,-0.104,0.056,1.026,-4.195,1.946,5.073
49.36,-0.079,0.063,0.949,-4.991,-7.033,9.165
49.38,-0.094,-0.075,1.104,-5.338,-3.913,4.231
49.4,-0.002,0.127,0.898,-8.396,-6.629,-4.358
49.42,-0.151,0.003,1.025,2.956,2.143,7.873
49.44,0.033,0.047,0.839,5.691,-6.654,-0.691
49.46,0.114,0.153,0.951,-2.338,-1.304,-0.067
49.48,-0.058,0.033,1.163,2.192,9.746,-0.606
49.5,0.113,0.185,1.154,1.382,5.038,-6.117
49.52,-0.139,-0.088,1.068,-8.829,9.865,-1.132
49.54,-0.137,0.077,1.126,4.329,-2.096,-3.862
49.56,0.124,0.093,1.104,1.841,4.493,-0.626
49.58,0.06,0.139,0.809,-6.311,-0.918,-0.198
49.6,-0.116,-0.082,1.092,-9.751,-5.547,-5.652
49.62,0.094,-0.112,0.963,-2.701,8.173,6.209
49.64,-0.198,0.147,1.025,6.957,6.173,-8.042
49.66,0.009,0.068,1.126,-6.743,5.936,-7.109
49.68,0.121,-0.007,0.846,0.311,5.133,0.474
49.7,0.181,-0.106,1.096,-1.666,7.327,3.975
49.72,0.005,-0.047,0.924,-4.554,0.606,-9.861
49.74,-0.143,0.085,0.912,-4.817,4.588,-3.927
49.76,0.164,-0.06,0.836,-8.944,-1.869,-5.97
49.78,-0.067,0.119,1.145,-3.94,0.382,7.126
49.8,0.15,0.104,0.934,1.501,3.894,9.546
49.82,0.09,0.012,0.822,-1.276,8.185,3.594
49.84,0.008,-0.147,0.865,-9.852,-8.448,4.851
49.86,0.17,-0.142,0.914,-1.191,1.702,2.378
49.88,0.055,-0.113,1.055,-6.789,0.733,0.426
49.9,0.082,-0.112,1.097,-5.332,0.695,-1.754
49.92,-0.068,0.183,0.892,0.243,8.509,7.62
49.94,-0.147,0.035,0.819,-1.394,7.167,5.094
49.96,-0.153,0.161,0.89,5.827,2.644,8.096
49.98,0.06,0.128,0.855,-2.6,-3.187,-4.441
50.0,0.107,0.191,1.024,-0.067,-8.259,8.428
50.02,-0.057,-0.093,1.078,-7.915,-6.213,7.522
50.04,0.175,0.161,1.025,-5.723,5.774,0.755
50.06,0.043,-0.079,0.985,-3.008,-5.936,4.391
50.08,-0.13,0.164,1.103,3.963,-2.049,2.531
50.1,0.106,0.115,0.831,-8.771,-0.295,5.695
50.12,-0.132,-0.004,0.986,-7.339,2.414,2.435
50.14,0.123,0.058,1.098,-9.089,5.425,0.102
50.16,-0.045,-0.177,0.994,-3.895,8.811,-5.2
50.18,0.117,-0.012,0.81,-4.605,1.063,-4.181
50.2,0.061,0.167,0.814,4.049,7.499,6.832
50.22,-0.01,0.086,0.939,-7.014,6.246,-2.061
50.24,0.109,0.103,1.074,4.318,-8.176,-4.666
50.26,-0.148,-0.13,0.878,7.473,6.817,1.613
50.28,0.075,0.148,1.09,-4.96,-9.644,9.056
50.3,0.195,-0.154,0.843,-3.656,-5.338,-2.757
50.32,0.088,-0.16,0.833,5.098,9.661,-1.074
50.34,-0.14,0.078,0.967,1.504,9.633,1.074
50.36,-0.055,-0.019,0.907,-4.503,-9.552,-1.647
50.38,-0.161,-0.179,0.969,-1.875,9.839,8.608
50.4,1.222,1.015,1.551,181.056,157.926,162.296
50.42,0.093,-0.113,1.127,-3.264,-9.44,8.293
50.44,0.124,-0.165,1.127,-7.795,6.16,1.741
50.46,0.086,-0.197,1.175,2.116,-6.6,8.262
50.48,0.188,-0.115,1.147,-5.9,-7.839,5.663
50.5,0.168,-0.175,0.972,-8.973,-9.387,6.324
50.52,-0.097,0.123,1.139,1.185,-1.151,2.454
50.54,-0.094,-0.199,1.057,-6.442,8.986,-2.147
50.56,0.083,-0.134,1.025,-5.828,2.079,6.103
50.58,-0.032,0.055,1.114,8.23,3.081,-1.21
50.6,-0.115,0.045,1.084,-7.83,1.249,1.463
50.62,-0.193,-0.015,0.842,-3.293,-0.824,4.234
50.64,0.115,-0.176,1.15,6.229,-0.016,-2.154
50.66,0.004,-0.157,0.984,-3.502,3.321,-7.795
50.68,0.116,0.042,1.133,-2.425,-9.047,7.584
50.7,-0.022,-0.15,0.892,9.476,3.959,2.856
50.72,0.1,-0.083,1.146,-3.531,-9.396,-5.701
50.74,-0.044,-0.091,0.985,-5.475,-9.676,5.739
50.76,0.124,0.11,0.831,-2.542,2.069,-6.39
50.78,-0.094,-0.159,0.866,7.74,7.04,-0.962
50.8,0.016,0.134,0.827,-8.89,-6.344,-2.8
50.82,-0.177,-0.076,1.038,-2.041,-6.277,-6.405
50.84,0.027,-0.128,0.959,1.083,-2.999,6.55
50.86,0.151,-0.107,1.164,-8.685,-3.016,-2.328
50.88,-0.195,0.004,1.021,-6.935,0.706,-2.725
50.9,0.115,0.101,0.873,9.737,-4.59,9.015
50.92,-0.199,-0.151,0.828,7.293,-8.564,-5.803
50.94,0.03,0.132,0.954,-2.108,4.195,-7.109
50.96,0.009,0.08,0.959,7.373,1.305,-4.109
50.98,-0.184,-0.059,1.045,-9.167,-3.979,-8.659
51.0,-0.163,0.094,1.069,1.613,2.449,-6.44
51.02,-0.087,-0.059,1.128,-1.568,2.107,6.213
51.04,0.178,-0.081,1.099,-6.69,-8.707,1.143
51.06,-0.017,-0.132,0.837,4.77,3.488,-8.263
51.08,0.009,0.007,1.176,5.041,-8.559,-1.203
51.1,0.173,0.007,1.138,-9.106,-7.688,-9.304
51.12,-0.098,0.071,0.883,6.1,8.443,-5.89
51.14,0.175,0.031,1.033,2.364,-3.68,8.223
51.16,0.041,-0.059,0.917,-7.544,-3.907,-4.827
51.18,0.182,0.146,0.974,8.777,9.635,-5.154
51.2,-0.17,-0.033,0.999,6.427,0.237,9.272
51.22,-0.166,0.072,1.045,-0.901,5.762,5.359
51.24,0.114,0.03,1.073,-7.16,9.752,-5.806
51.26,-0.11,0.016,0.805,-5.09,2.849,8.849
51.28,0.08,-0.053,1.11,-9.256,1.914,-3.319
51.3,-0.063,0.18,1.183,2.827,6.636,1.333
51.32,0.148,-0.097,0.857,-0.261,7.911,8.294
51.34,-0.177,-0.004,1.03,6.311,-7.192,-5.496
51.36,0.179,-0.145,0.921,-7.451,-1.734,9.558
51.38,-0.161,0.058,1.012,4.689,-4.589,-0.406
51.4,-0.07,-0.098,1.072,-0.753,-3.641,0.826
51.42,-0.054,-0.188,0.82,7.834,-8.076,0.758
51.44,0.155,-0.157,0.807,-5.493,-0.752,6.749
51.46,-0.161,-0.016,1.082,9.808,-6.662,-5.538
51.48,-0.094,-0.123,1.161,8.044,-5.382,-5.75
51.5,0.171,0.018,1.09,-8.657,7.858,-9.073
51.52,-0.009,-0.084,0.982,-5.365,1.873,-8.898
51.54,-0.017,-0.088,1.131,0.631,-0.389,-9.825
51.56,-0.1,-0.2,0.822,4.992,-2.006,-0.862
51.58,0.028,-0.136,1.131,8.491,8.792,9.376
51.6,-0.044,-0.089,0.955,6.454,9.292,3.241
51.62,0.137,0.073,1.033,-5.198,-5.453,-2.343
51.64,-0.145,0.06,0.806,-1.279,-4.65,-7.419
51.66,0.191,-0.063,1.054,-3.418,-4.46,5.293
51.68,-0.195,0.013,1.141,0.511,2.309,-8.889
51.7,-0.099,-0.045,0.81,1.468,9.334,4.15
51.72,0.14,0.092,0.954,1.726,-7.112,-1.97
51.74,-0.007,-0.071,0.833,-1.984,0.103,-8.807
51.76,0.053,0.175,1.135,-0.25,-0.452,3.506
51.78,-0.123,-0.129,0.978,-5.906,4.299,-4.467
51.8,-0.127,0.168,0.967,-6.949,-7.61,9.095
51.82,0.154,0.162,1.08,-4.06,-6.013,-5.373
51.84,0.135,0.049,0.953,-0.034,-7.123,6.151
51.86,-0.078,0.028,1.104,5.508,0.063,4.175
51.88,-0.119,0.128,0.883,-2.326,2.112,-2.142
51.9,-0.148,0.124,1.041,2.366,3.886,-8.31
51.92,-0.181,0.016,1.011,4.158,-3.748,8.962
51.94,0.073,0.081,1.058,-2.712,-1.921,1.957
51.96,0.109,-0.134,0.998,1.908,-0.998,-8.09
51.98,0.091,-0.085,0.969,-7.149,8.833,4.609
52.0,-0.084,-0.161,0.854,2.031,8.366,1.56
52.02,-0.039,-0.135,1.061,6.157,-4.329,-1.209
52.04,0.013,0.081,0.812,-4.188,-8.344,5.525
52.06,0.146,0.112,1.168,-1.556,-6.727,-0.564
52.08,-0.111,-0.075,1.018,9.523,9.839,5.112
52.1,-0.16,0.121,0.857,9.159,-3.278,3.835
52.12,-0.008,-0.039,0.984,-4.14,9.935,3.737
52.14,-0.138,0.048,1.145,8.68,-8.021,1.989
52.16,0.183,0.032,1.082,8.079,5.096,-1.679
52.18,0.062,0.144,1.022,-2.256,8.42,3.421
52.2,0.093,0.135,1.016,-0.722,-1.054,-7.204
52.22,-0.042,-0.115,1.004,4.327,-1.816,5.112
52.24,0.039,-0.196,1.178,5.259,9.997,-4.881
52.26,-0.098,0.124,0.809,4.362,-0.084,-9.525
52.28,0.079,-0.181,0.897,2.255,9.536,4.319
52.3,0.183,-0.159,0.973,-1.761,4.618,-0.714
52.32,0.07,-0.016,0.982,7.959,9.471,-9.449
52.34,0.077,0.134,1.015,2.329,-4.727,1.224
52.36,0.013,-0.123,1.116,9.106,6.736,0.162
52.38,0.155,-0.058,0.968,4.613,3.662,9.271
52.4,0.18,-0.034,1.189,-2.771,0.089,8.802
52.42,0.084,0.091,1.144,-2.349,8.203,-6.984
52.44,-0.135,0.1,0.869,-6.854,0.663,2.185
52.46,0.077,0.154,0.933,-3.237,5.924,-0.614
52.48,0.12,-0.178,0.857,7.034,9.811,4.026
52.5,-0.152,-0.129,1.13,3.647,-5.975,-0.408
52.52,0.2,-0.187,1.002,6.262,9.121,-2.511
52.54,0.037,-0.002,0.858,-5.168,8.792,-6.737
52.56,-0.126,-0.191,1.096,-1.646,-6.336,6.375
52.58,-0.049,0.151,0.907,9.999,7.068,0.85
52.6,-0.151,-0.095,1.032,-6.316,2.062,-3.91
52.62,-0.055,0.038,1.077,-7.841,-9.952,-5.348
52.64,-0.197,0.039,1.002,-5.21,8.755,-8.225
52.66,-0.084,-0.131,0.823,2.543,-4.44,8.539
52.68,-0.142,0.027,0.902,-3.685,-5.366,-7.886
52.7,-0.149,-0.099,0.819,4.436,-4.393,-5.182
52.72,0.184,-0.148,0.882,-6.661,3.616,5.982
52.74,-0.185,-0.065,0.83,9.786,-4.316,6.315
52.76,0.003,-0.026,1.13,6.513,3.008,-9.313
52.78,-0.073,-0.05,1.12,1.324,3.997,7.353
52.8,0.019,0.197,1.099,-7.003,-4.413,-6.175
52.82,0.067,-0.044,1.139,-5.794,-7.372,1.855
52.84,0.024,0.009,0.903,-2.196,3.781,-9.134
52.86,0.136,0.134,0.883,-1.622,-3.917,5.276
52.88,-0.042,-0.172,0.997,0.427,5.308,5.509
52.9,0.024,0.162,1.194,1.34,0.482,-3.995
52.92,0.087,0.102,0.996,-1.336,1.546,5.215
52.94,0.1,-0.084,1.053,-1.039,9.711,0.561
52.96,0.043,-0.154,1.022,9.212,5.544,-7.893
52.98,-0.11,0.063,1.186,6.048,8.585,1.755
53.0,-0.179,-0.022,0.916,1.425,5.178,4.178
53.02,-0.147,0.093,1.02,-6.322,6.965,-6.883
53.04,0.132,0.122,1.066,-7.233,-8.109,-5.632
53.06,0.084,0.162,1.048,4.764,6.649,0.806
53.08,0.147,-0.176,1.128,-8.909,9.384,-5.447
53.1,-0.064,0.167,1.013,7.637,2.173,-4.141
53.12,-0.035,0.14,0.873,9.962,-3.256,1.594
53.14,0.09,-0.158,1.119,7.338,8.149,8.563
53.16,-0.109,0.121,0.884,-5.593,-3.006,2.509
53.18,-0.05,0.044,0.9,2.008,-3.619,-4.929
53.2,0.057,0.131,1.164,1.604,3.295,2.294
53.22,-0.119,0.054,0.894,6.874,-5.619,2.543
53.24,0.025,0.082,1.1,8.544,3.762,-4.292
53.26,0.009,-0.011,1.048,4.12,-8.021,2.739
53.28,-0.097,0.193,0.965,-7.794,-5.508,-0.866
53.3,-0.094,0.09,0.932,6.193,-7.287,-1.916
53.32,0.048,-0.037,1.094,-4.17,0.051,-9.205
53.34,-0.019,0.09,1.112,-5.61,-2.498,5.995
53.36,0.154,-0.125,1.105,0.381,-0.192,-4.176
53.38,-0.088,-0.106,0.947,4.01,-6.386,5.34
53.4,0.156,-0.132,1.031,-9.396,-2.841,5.328
53.42,-0.115,-0.16,1.114,4.196,4.036,-9.222
53.44,-0.128,-0.067,0.83,2.538,3.049,1.928
53.46,0.193,-0.116,1.107,-4.201,-8.364,-8.405
53.48,0.057,0.15,0.968,-7.367,0.64,-3.791
53.5,0.033,-0.19,1.007,-4.566,1.442,8.619
53.52,0.004,0.11,1.052,-7.139,9.906,-3.765
53.54,-0.166,-0.154,0.984,-3.141,-6.683,5.08
53.56,0.094,-0.179,0.901,-4.01,-8.237,-8.61
53.58,0.088,-0.099,1.11,1.082,7.357,-2.385
53.6,-0.137,-0.066,0.905,-2.595,0.268,-0.577
53.62,-0.13,-0.173,0.992,5.633,-8.655,5.604
53.64,0.016,0.145,0.831,7.289,6.632,5.262
53.66,0.056,-0.124,0.944,6.901,-5.715,-9.021
53.68,0.035,-0.112,0.955,4.687,6.394,8.736
53.7,-0.133,-0.099,1.077,0.783,5.886,9.266
53.72,0.022,0.197,1.09,5.779,3.169,-4.001
53.74,0.19,0.103,1.043,5.227,3.708,-9.423
53.76,-0.087,-0.056,1.177,0.805,-8.956,3.127
53.78,0.034,-0.049,0.943,-9.507,7.702,8.194
53.8,-0.139,-0.11,1.098,-5.18,3.881,9.051
53.82,-0.068,-0.136,1.184,2.29,-0.816,-1.172
53.84,0.055,0.008,1.084,4.72,0.757,0.205
53.86,-0.175,0.007,0.93,6.841,-4.72,6.35
53.88,-0.115,-0.039,1.196,-8.745,3.458,-8.543
53.9,0.158,-0.193,1.053,7.29,6.323,-4.017
53.92,-0.195,0.13,0.986,0.432,-2.547,7.456
53.94,-0.114,-0.121,1.045,-4.704,-9.467,0.19
53.96,-0.028,-0.034,1.066,-5.4,-8.071,6.335
53.98,0.104,0.066,1.172,8.361,-6.056,-7.957
54.0,-0.036,0.065,1.128,-6.912,5.989,-0.381
54.02,-0.023,-0.05,1.066,2.803,3.135,8.137
54.04,-0.094,-0.069,1.11,-4.811,5.644,6.713
54.06,-0.106,-0.001,1.078,-3.484,9.643,1.087
54.08,0.175,-0.108,0.832,-1.179,0.779,2.824
54.1,0.145,0.142,1.121,9.051,0.247,-2.267
54.12,0.051,-0.199,1.047,3.304,6.624,-0.342
54.14,0.098,0.053,0.989,2.185,-8.077,7.022
54.16,-0.078,-0.155,0.83,3.789,-8.952,-0.231
54.18,-0.196,-0.18,0.89,7.333,5.147,-8.025
54.2,-0.161,0.003,0.837,9.417,-2.379,-1.447
54.22,0.192,-0.06,1.064,-7.265,2.355,9.385
54.24,0.125,0.065,0.894,3.063,3.556,-0.199
54.26,0.068,-0.166,0.91,-0.91,6.786,-5.291
54.28,-0.078,0.169,0.868,-6.084,-3.322,-5.242
54.3,0.012,-0.081,1.171,-0.022,-2.049,5.136
54.32,0.014,-0.137,0.941,-8.998,7.425,-6.111
54.34,-0.027,0.052,1.194,-7.526,-3.782,-9.499
54.36,0.03,-0.165,0.826,2.153,-7.417,-3.312
54.38,-0.177,0.107,0.927,-2.914,-2.355,-4.78
54.4,0.115,0.014,0.819,-9.725,-6.601,0.062
54.42,-0.079,-0.184,0.88,-7.705,6.121,2.58
54.44,-0.077,0.15,1.062,5.094,9.761,-8.804
54.46,-0.114,-0.103,1.016,-7.643,-5.029,5.57
54.48,0.063,0.117,0.932,-0.203,3.943,6.423
54.5,0.007,0.055,1.063,-7.77,-2.83,0.462
54.52,0.01,0.051,0.978,2.491,7.523,2.809
54.54,0.186,-0.135,1.123,-2.756,6.992,-8.572
54.56,-0.021,0.124,0.97,3.024,0.028,5.579
54.58,-0.151,-0.126,1.085,2.216,-2.27,4.101
54.6,0.046,-0.142,1.127,5.236,-8.682,0.536
54.62,0.084,-0.077,1.062,-6.739,3.215,-6.238
54.64,-0.159,-0.095,1.057,-5.576,5.891,-7.976
54.66,-0.077,-0.016,0.883,-4.182,8.051,-5.71
54.68,-0.178,0.186,0.834,-0.852,2.199,-0.13
54.7,-0.066,-0.2,0.922,6.296,-0.444,-7.147
54.72,-0.012,0.068,0.803,4.707,-9.762,4.777
54.74,-1.289,-1.156,0.238,-192.06,119.957,-148.214
54.76,0.058,-0.025,0.809,-2.796,7.328,2.766
54.78,0.061,0.16,1.069,9.783,7.404,-6.429
54.8,0.104,0.059,1.162,9.027,4.391,3.142
54.82,0.115,-0.08,1.017,5.99,-0.563,5.554
54.84,-0.036,0.16,1.08,-9.334,-3.405,6.676
54.86,0.115,0.12,1.011,-1.737,-7.806,1.227
54.88,-0.156,0.171,1.17,-9.489,-5.715,3.591
